item_id,registry_id,item_name,item_code,item_unit_price,item_quantity,item_amount
274,3056002214124000009,Яблоки,01.24.10.000-00000002,85.0,738.0,62730.0
275,3056002214124000015,Сахар белый свекловичный в твердом состоянии,10.81.12.110-00000004,77.0,1071.0,82467.0
276,3056002214124000017,Огурцы,01.13.32.000-00000002,165.0,611.0,100815.0
277,3056002214124000018,Мука пшеничная,10.61.21.110-00000006,54.0,3200.0,172800.0
278,3056002214124000014,Сухофрукты,10.39.25.130-00000017,455.0,200.0,91000.0
279,3052500592224000001,Газ природный,35.23.10.110,8.79,,
280,3052500615424000001,Поставка газа,35.23.10.110,8.79,,
281,3051700861624000001,Услуги по передаче электроэнергии,35.12.10.110,6.63,265840.0,1762824.41
282,3052500639424000002,природный газ,35.23.10.110,8791.11,,
283,3052201157224000001,"Договор на поставку электроэнергии для нужд МБДОУ Детский сад №5 ""Лачин""",35.11.10.110,7.77,7294.0,56674.0
284,3056105676024000002,Водоотведение,36.00.30.000,51.36,,
285,3056105676024000002,Водоотведение,37.00.11.110,26.71,,
286,3054401125525000001,поставка электроэнергии,35.13.10.000,9.0,111111.0,999999.0
287,3054502046024000005,Услуги по передаче электроэнергии,35.12.10.110,4.6,116935.3369,537902.55
288,3052500589824000001,Газ природный,35.23.10.110,8.79,,
289,3056003481324000002,Холодное водоснабжение,36.00.20.110,51.36,,
290,3056003481324000002,Водоотведение,37.00.11.110,26.71,,
291,3052202282424000002,Аренда нежилого дома для размещения детского сада,68.20.11.000,99000.0,7.0,693000.0
292,3056105676024000001,Тепловая энергия и теплоноситель,35.30.11.120,3742.06,461.9213,1728535.49
293,3056003528524000002,Холодное водоснабжение и водоотведение,36.00.11.000,858770.0,1.0,858770.0
294,3051701193024000001,Поставка газа,35.23.10.110,8.79,9000.0,0.0
295,3051701193024000002,Услуги по передаче электроэнергии,35.12.10.110,8.0,20175.0,107849.43
296,3051701193024000004,Поставка газа,35.23.10.110,9.26,9754.0,69496.23
297,3054201511024000002,Винегрет,56.29.19.000,7.93,,
298,3054201511024000002,Йогурт в стаканчиках,56.29.19.000,30.0,,
299,3054201511024000002,Жаркое по домашнему из курицы,56.29.19.000,63.73,,
300,3054201511024000002,Компот клубничный,56.29.19.000,5.42,,
301,3054201511024000002,Тефтели куриные с соусом собственного производства,56.29.19.000,48.0,,
302,3054201511024000002,Стручковая фасоль на пару,56.29.19.000,20.25,,
303,3054201511024000002,Рис отварной,56.29.19.000,15.5,,
304,3054201511024000002,Хлеб пшеничный,56.29.19.000,1.8,,
305,3054201511024000002,Каша пшенная жидкая молочная,56.29.19.000,24.86,,
306,3054201511024000002,Чай с сахаром,56.29.19.000,2.66,,
307,3054201511024000002,Стручковая фасоль на пару,56.29.19.000,13.5,,
308,3054201511024000002,Повидло,56.29.19.000,7.5,,
309,3054201511024000002,Салат из белокочанной капусты и зеленым горошком,56.29.19.000,10.24,,
310,3054201511024000002,Сыр порциями,56.29.19.000,15.12,,
311,3054201511024000002,Голубцы мясные,56.29.19.000,70.19,,
312,3054201511024000002,Кисель,56.29.19.000,5.13,,
313,3054201511024000002,Каша из овсяных хлопьев «Геркулес с изюмом,56.29.19.000,35.61,,
314,3054201511024000002,Каша гречневая рассыпчатая,56.29.19.000,15.2,,
315,3054201511024000002,Омлет натуральный,56.29.19.000,44.65,,
316,3054201511024000002,Шницель из говядины,56.29.19.000,64.28,,
317,3054201511024000002,Салат «Школьный»,56.29.19.000,9.52,,
318,3054201511024000002,Каша ячневая молочная,56.29.19.000,30.63,,
319,3054201511024000002,Мандарины,56.29.19.000,14.55,,
320,3054201511024000002,Чай с сахаром,56.29.19.000,2.96,,
321,3054201511024000002,Суп картофельный с фрикадельками,56.29.19.000,29.32,,
322,3054201511024000002,Сок фруктовый,56.29.19.000,19.2,,
323,3054201511024000002,Макаронные изделия отварные,56.29.19.000,17.2,,
324,3054201511024000002,Пряники,56.29.19.000,9.36,,
325,3054201511024000002,Плов из курицы,56.29.19.000,48.52,,
326,3054201511024000002,Суп рисовый картофельный на бульоне,56.29.19.000,9.7,,
327,3054201511024000002,Чай с лимоном,56.29.19.000,3.38,,
328,3054201511024000002,Каша рисовая молочная,56.29.19.000,26.66,,
329,3054201511024000002,Бутерброд с сыром,56.29.19.000,14.4,,
330,3054201511024000002,Жаркое по домашнему из говядины,56.29.19.000,88.97,,
331,3054201511024000002,Вареники ленивые с творогом,56.29.19.000,45.52,,
332,3054201511024000002,Салат из свеклы с черносливом,56.29.19.000,19.4,,
333,3054201511024000002,Суп - хинкал,56.29.19.000,4.8,,
334,3054201511024000002,Суп - лапша домашняя,56.29.19.000,9.6,,
335,3054201511024000002,Рыба запеченная,56.29.19.000,49.0,,
336,3054201511024000002,Борщ с капустой и картофелем на бульоне,56.29.19.000,11.0,,
337,3054201511024000002,Кекс,56.29.19.000,13.0,,
338,3054201511024000002,Компот вишневый,56.29.19.000,5.3,,
339,3054201511024000002,Каша манная на сгущенном молоке,56.29.19.000,17.65,,
340,3054201511024000002,Хлеб пшеничный белый,56.29.19.000,2.4,,
341,3054201511024000002,Каша из овсяных хлопьев «Геркулес» на сгущенном молоке,56.29.19.000,19.21,,
342,3054201511024000002,Яйцо варенное 1 шт.,56.29.19.000,13.0,,
343,3054201511024000002,Хлеб пшеничный,56.29.19.000,6.0,,
344,3054201511024000002,Каша пшеничная рассыпчатая,56.29.19.000,13.2,,
345,3054201511024000002,Хлеб пшеничный,56.29.19.000,4.8,,
346,3054201511024000002,Масло сливочное порциями,56.29.19.000,14.4,,
347,3054201511024000002,Салат «Школьный»,56.29.19.000,17.04,,
348,3054201511024000002,Салат «Капуста с морковью»,56.29.19.000,3.89,,
349,3054201511024000002,Сосиски отварные,56.29.19.000,42.0,,
350,3054201511024000002,Яблоки,56.29.19.000,14.88,,
351,3054201511024000002,Каша из овсяных хлопьев «Геркулес с курагой,56.29.19.000,35.61,,
352,3054201511024000002,Суп картофельный с пшеничной крупой на бульоне,56.29.19.000,8.45,,
353,3054201511024000002,Цветная капуста на пару,56.29.19.000,23.4,,
354,3054201511024000002,Суп картофельный с бобовыми (горох) на бульоне,56.29.19.000,10.26,,
355,3054201511024000002,Каша рисовая рассыпчатая,56.29.19.000,15.97,,
356,3054201511024000002,Овощное рагу с курицей,56.29.19.000,52.46,,
357,3054201511024000002,Котлета «Школьная»,56.29.19.000,48.8,,
358,3054201511024000002,Котлета куриная,56.29.19.000,44.4,,
359,3054201511024000002,Котлета «Школьная»,56.29.19.000,43.33,,
360,3054201511024000002,Салат из белокочанной капусты и моркови с растительным маслом,56.29.19.000,5.84,,
361,3054201511024000002,Плов из курицы,56.29.19.000,41.71,,
362,3054201511024000002,Котлета из говядины,56.29.19.000,64.76,,
363,3054201511024000002,Картофель запеченный с куриным филе,56.29.19.000,63.0,,
